dataset,subdataset,sentence,flag,Bert,BiGRU,BiLSTM,Distilbert,GRU,LSTM,RNN,Roberta,Smallbert,Status
cars,value,"The car's acceleration is incredibly smooth and swift, making highway merges a breeze.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car's acceleration is incredibly swift, making every drive an exciting experience.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car's acceleration is incredibly swift, making highway driving a breeze.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car's acceleration is lightning-fast, making every drive an adrenaline rush.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car's acceleration is lightning-fast, providing a thrilling ride from a standstill.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car's acceleration is simply outstanding, leaving competitors in the dust.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car's acceleration is sluggish, and the engine feels unresponsive at higher speeds.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car's acceleration is superb, easily outpacing expectations.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car's acceleration rivals that of a sports car, providing an electrifying start to every drive.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The car's acceleration was astonishingly swift.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car's acceleration was blazing fast, leaving others behind.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car's acceleration was disappointing, failing to meet the expected standards for its class.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car's acceleration was impressive and swift, making it a joy to drive.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car's acceleration was impressive, reaching 60 mph in just 4 seconds.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The car's acceleration was impressively quick and responsive.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car's acceleration was impressively smooth, allowing for rapid acceleration from 0 to 60 mph.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car's acceleration was incredibly smooth and powerful, making highway driving a joy.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car's acceleration was phenomenal, taking me from 0 to 60 mph in just 5 seconds.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car's acceleration was phenomenal, taking sharp corners with ease.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The car's acceleration was stunningly quick.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car's acceleration was terrible and unresponsive, making me regret my purchase.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car's acceleration was terrible, it hardly picked up speed on the highway.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The car's advanced airbag system gave me peace of mind.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The car's advanced airbag system provided peace of mind during driving.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The car's advanced airbag system provided reassurance during the bumpy ride.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The car's advanced airbag system provided superior protection in accidents.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The car's advanced airbag system provides peace of mind for drivers and passengers.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car's advanced airbags provided excellent protection during our recent accident, making us feel secure and confident on the road.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The car's advanced features gave me a sense of security on the road.,implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The car's advanced infotainment system is impressive and makes long road trips a breeze.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car's advanced infotainment system is quite impressive, with crystal-clear navigation and seamless connectivity.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The car's advanced infotainment system was a game-changer for road trips.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The car's advanced infotainment system was incredibly user-friendly and had a seamless interface.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The car's advanced infotainment system with a large touchscreen display and intuitive interface impressed me with its responsiveness and ease of use.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The car's advanced infotainment system with a large touchscreen display was very user-friendly.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car's advanced infotainment system, with its crystal-clear display and seamless interface, impressed me with its exceptional user-friendliness.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The car's advanced safety features like automatic emergency braking and lane departure warning gave me peace of mind.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car's advanced safety features, including lane departure warning and blind spot detection, impressed me.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The car's advanced safety technology impressively minimizes risk during travel.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The car's aerodynamic body shape is stunning.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car's aerodynamic design reduces drag, making it a fuel-efficient choice.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The car's affordable price tag was a major selling point.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car's airbag deployment was faster than I expected, ensuring my safety in the event of a collision.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The car's audio system had crystal-clear sound quality.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The car's automatic emergency braking system provided a sense of security on busy streets.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car's body gleamed under the sunlight, a reflection of its care and attention to detail.",implicit,True,True,True,True,True,True,True,True,True,Correct
