dataset,subdataset,sentence,flag,Bert,Distilbert,Roberta,Status,word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio
SemEval_2016,FOOD#QUALITY_FOOD#QUALITY,The steak was done to my exact liking (medium rare) and was nice and juicy.,explicit,True,True,True,Correct,18.0,1.0,3.388888888888889,1.5683993570547892,0.8888888888888888,0.7777777777777778,0.3888888888888889,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.0,0.05555555555555555,1.0,0.4444444444444444,0.05555555555555555,5.993333333333336,0.0,0.0,0.3833333333333333,0.7166666666666667,0.010325123555958271,0.2512654662132263,0.0010753803653642535,0.005736095365136862,0.049970708787441254,0.008455384522676468,0.0,0.0,2.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,FOOD#QUALITY_FOOD#QUALITY,Their crab eggs benedict is addicting.,explicit,True,True,True,Correct,7.0,1.0,4.714285714285714,2.710523708715754,1.0,1.0,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.0,0.0,0.14285714285714285,1.0,0.2857142857142857,0.14285714285714285,6.416666666666668,0.0,0.0,0.0,0.0,0.015727944672107697,0.12193595618009567,0.0061623714864254,0.02308565378189087,0.35690972208976746,0.014036216773092747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,FOOD#QUALITY_FOOD#QUALITY,They came in their own nifty take out box and with some homemade frosting; very light and not-too-sweet.,implicit,True,True,True,Correct,20.0,1.0,4.35,2.650943228362313,0.95,0.9,0.5,0.2,0.2,0.1,0.15,0.05,0.1,1.0,0.5416666666666666,0.05,6.507777777777779,0.0,0.05,0.56,0.955,0.006451719906181097,0.1477704793214798,0.0016975670587271452,0.011499262414872646,0.026773130521178246,0.02367791160941124,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,FOOD#QUALITY_FOOD#QUALITY,Try the Chef's Choice for sushi as the smoked yellowtail was incredible and the rolls were also tasty.,explicit,True,True,True,Correct,20.0,1.0,4.25,2.299456457513384,0.9,0.85,0.4,0.1,0.25,0.15,0.15,0.05,0.0,1.0,0.5,0.05,8.474444444444444,0.0,0.1,0.9,0.9,0.004392730072140694,0.4198790490627289,0.002986761275678873,0.0043312679044902325,0.03660142049193382,0.017125289887189865,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,FOOD#QUALITY_FOOD#QUALITY,"We ordered a selection of the small plates, and the shoe string onions, goat cheese pizza, grilled asparagus and fried brie with fruit were all very good.",explicit,True,True,True,Correct,31.0,1.0,4.129032258064516,2.166339792307202,0.8709677419354839,0.7741935483870968,0.3548387096774194,0.12903225806451613,0.3548387096774194,0.12903225806451613,0.06451612903225806,0.03225806451612903,0.03225806451612903,1.0,0.3548387096774194,0.03225806451612903,10.673333333333336,0.0,0.0,0.32999999999999996,0.5900000000000001,0.0088365338742733,0.21561788022518158,0.0018453362863510847,0.005103324074298143,0.05431884154677391,0.014976980164647102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,FOOD#QUALITY_FOOD#QUALITY,best honey walnyt prawns that we have every tasted.,explicit,True,True,True,Correct,10.0,1.0,4.3,1.6155494421403513,1.0,1.0,0.3,0.1,0.3,0.2,0.1,0.0,0.1,1.0,0.4,0.1,6.2755555555555596,0.0,0.2,1.0,0.3,0.00855239573866129,0.03954404592514038,0.001144241658039391,0.00656471960246563,0.05895319953560829,0.015901274979114532,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,FOOD#QUALITY_FOOD#QUALITY,"food was fine, with a some little-tastier-than-normal salsa.",explicit,True,True,True,Correct,10.0,1.0,5.3,7.043436661176133,1.0,1.0,0.4,0.5,0.2,0.1,0.2,0.0,0.0,1.0,0.3125,0.1,5.230000000000004,0.0,0.0,0.4166666666666667,0.5,0.005347590893507004,0.05815607309341431,0.006116364151239395,0.01299724355340004,0.09275414794683456,0.006676515564322472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,FOOD#QUALITY_FOOD#QUALITY,the brocollis were so fresh and tasty.,explicit,True,True,True,Correct,8.0,1.0,4.0,2.29128784747792,1.0,1.0,0.5,0.125,0.125,0.125,0.25,0.125,0.0,1.0,0.5,0.125,3.997142857142858,0.0,0.0,0.3,0.5,0.0020148074254393578,0.9002654552459717,0.0007594465278089046,0.004226037301123142,0.005331747233867645,0.008147924207150936,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,FOOD#QUALITY_FOOD#QUALITY,yummy.,implicit,True,True,True,Correct,2.0,1.0,3.0,2.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,8.400000000000002,0.0,0.0,0.0,0.0,0.0042506190948188305,0.5643364787101746,0.004634094890207052,0.026222892105579376,0.04340824857354164,0.031843945384025574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,FOOD#QUALITY_FOOD#QUALITY,"– Eggs, pancakes, potatoes, fresh fruit and yogurt -- everything they serve is delicious.",explicit,True,True,True,Correct,18.0,1.0,4.222222222222222,2.9165343885348194,0.8888888888888888,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.3888888888888889,0.1111111111111111,0.1111111111111111,0.0,0.05555555555555555,1.0,0.2222222222222222,0.05555555555555555,8.756666666666668,0.0,0.0,0.65,0.75,0.005534070543944836,0.6936525702476501,0.0011082045966759324,0.004755474627017975,0.024808675050735474,0.008307763375341892,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,FOOD#QUALITY_FOOD#QUALITY,"– The food is here is incredible, though the quality is inconsistent during lunch.",explicit,True,True,True,Correct,16.0,1.0,4.3125,3.136852522832401,0.875,0.8125,0.4375,0.125,0.1875,0.1875,0.125,0.0625,0.0,1.0,0.5,0.0625,9.44923076923077,0.0,0.125,0.9,0.9,0.014784148894250393,0.23776262998580933,0.013538418337702751,0.012161457911133766,0.04999980330467224,0.30001357197761536,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,$6 with tip.,implicit,True,True,True,Correct,5.0,1.0,2.0,1.2649110640673518,1.0,1.0,0.2,0.4,0.2,0.0,0.0,0.0,0.0,1.0,0.2,0.2,-2.619999999999999,0.0,0.0,0.0,0.0,0.03090403415262699,0.007518344093114138,0.008767051622271538,0.03619859367609024,0.014158542267978191,0.018807686865329742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,- Mediocre Service/Quality,explicit,True,True,True,Correct,3.0,1.0,8.0,5.715476066494082,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.290000000000006,0.0,0.0,-0.5,1.0,0.005830281414091587,0.6558857560157776,0.0018655785825103521,0.01009537372738123,0.010817415080964565,0.021795842796564102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,6pm on a Sat before a Broadway play and we were quickly seated and served.,implicit,True,True,True,Correct,16.0,1.0,3.75,2.165063509461097,0.875,0.75,0.5,0.0625,0.1875,0.1875,0.0,0.0625,0.0625,1.0,0.47058823529411764,0.0625,5.206666666666667,0.0,0.0,0.3333333333333333,0.5,0.00884861871600151,0.06877825409173965,0.03738175705075264,0.005343060474842787,0.0056984275579452515,0.7405890822410583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"A brief conversation with the manager at the end of the meal was the greatest disappointment--to say we had been ""blown off"" would be an understatement.",explicit,True,True,True,Correct,31.0,1.0,4.161290322580645,3.380177263852836,0.9032258064516129,0.8709677419354839,0.5161290322580645,0.16129032258064516,0.16129032258064516,0.1935483870967742,0.0967741935483871,0.0,0.03225806451612903,1.0,0.5806451612903226,0.03225806451612903,12.250000000000004,0.0,0.06451612903225806,0.5,0.6666666666666666,0.05017677694559097,0.0039530592039227486,0.009759527631103992,0.3851727545261383,0.055706560611724854,0.3462381064891815,0.0,0.0,1.0,1.0,0.0,0.0,0.8861230611801147,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,AVOID THE PLACE,explicit,True,True,True,Correct,3.0,1.0,4.333333333333333,0.9428090415820634,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,1.3133333333333361,0.0,0.0,0.0,0.0,0.01085212267935276,0.003676086664199829,0.003825787454843521,0.005978916771709919,0.004654604941606522,0.029967050999403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Absolutely delicious.,implicit,True,True,True,Correct,3.0,1.0,6.666666666666667,4.0276819911981905,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,26.490000000000006,0.0,0.0,1.0,1.0,0.004824159666895866,0.6547049880027771,0.00391117250546813,0.006847436539828777,0.03719788044691086,0.016403183341026306,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"After one member of our party had been bumped repeatedly by a waitress, a polite request that he not be bumped sent the waitress into an abusive rant.",explicit,True,True,True,Correct,30.0,1.0,4.1,2.343074902771996,0.9,0.8,0.5,0.06666666666666667,0.2,0.2,0.06666666666666667,0.06666666666666667,0.06666666666666667,1.0,0.5333333333333333,0.03333333333333333,13.030000000000005,0.0,0.1,0.0,0.0,0.48034313321113586,0.0010504063684493303,0.0030698897317051888,0.010134829208254814,0.4878789484500885,0.001523172715678811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"All considered, I have to say that Ray's Boathouse is deserving of its title as a Seattle institution.",explicit,True,True,True,Correct,21.0,1.0,4.0476190476190474,3.124041803210805,1.0,1.0,0.47619047619047616,0.14285714285714285,0.23809523809523808,0.23809523809523808,0.0,0.0,0.09523809523809523,1.0,0.5714285714285714,0.047619047619047616,10.441111111111113,0.0,0.19047619047619047,0.6,0.8,0.023948965594172478,0.46645721793174744,0.001596413436345756,0.009545129723846912,0.06072374805808067,0.02028980292379856,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"All their menu items are a hit, and they serve mimosas.",explicit,True,True,True,Correct,13.0,1.0,3.4615384615384617,1.7371676600978794,1.0,1.0,0.46153846153846156,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.0,0.0,0.15384615384615385,1.0,0.46153846153846156,0.07692307692307693,3.7181818181818187,0.0,0.0,0.0,0.0,0.01577191799879074,0.3439672589302063,0.0011372206499800086,0.00498284911736846,0.010238860733807087,0.03302339091897011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Also have great margaritas!,explicit,True,True,True,Correct,5.0,1.0,4.8,2.925747767665559,1.0,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.0,1.0,0.4,0.2,9.57,0.0,0.0,1.0,0.75,0.004484555218368769,0.6651989817619324,0.0009633987210690975,0.004413317423313856,0.004147183150053024,0.029531313106417656,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Also love their caeser salad.,explicit,True,True,True,Correct,6.0,1.0,4.166666666666667,1.5723301886761007,1.0,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,0.16666666666666666,2.879999999999999,0.0,0.0,0.5,0.6,0.004725420381873846,0.6386415362358093,0.0007962562376633286,0.0055965520441532135,0.012056983076035976,0.011691628955304623,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Also, there was only one bathroom stall- probably need more for such big crowds.",explicit,True,True,True,Correct,16.0,1.0,4.1875,1.9754350786598884,1.0,1.0,0.375,0.1875,0.1875,0.0625,0.125,0.25,0.0,1.0,0.5,0.0625,5.884285714285717,0.0,0.0,0.125,0.525,0.005927202291786671,0.024001888930797577,0.00739072822034359,0.10450015962123871,0.007600005250424147,0.2904183864593506,0.0,1.0,0.0,1.0,0.0,1.0,0.9673835039138794,13.0,0.0,1.0,0.0,0.0,0.9285714285714286,0.0,0.07142857142857142,0.0,0.0
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Also, they serve THE best hummus in America, with a drizzle of fragrant olive oil (which, I believe is the traditional way)!",explicit,True,True,True,Correct,28.0,1.0,3.6785714285714284,2.564226023976985,0.9285714285714286,0.8928571428571429,0.35714285714285715,0.21428571428571427,0.17857142857142858,0.10714285714285714,0.14285714285714285,0.03571428571428571,0.07142857142857142,1.0,0.39285714285714285,0.03571428571428571,11.22636363636364,0.0,0.0,0.5,0.525,0.015461360104382038,0.1255190521478653,0.00167213031090796,0.003218351397663355,0.0855989009141922,0.023672454059123993,1.0,1.0,1.0,0.0,0.0,0.0,0.965809166431427,21.0,1.0,0.0,0.0,0.0,0.9545454545454546,0.045454545454545456,0.0,0.0,0.0
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Although the service could be improved considering the money you put in.,explicit,True,True,True,Correct,13.0,1.0,4.6923076923076925,2.865836309261101,0.9230769230769231,0.8461538461538461,0.38461538461538464,0.07692307692307693,0.15384615384615385,0.3076923076923077,0.0,0.0,0.07692307692307693,1.0,0.6153846153846154,0.07692307692307693,7.773333333333333,0.0,0.15384615384615385,0.0,0.0,0.011936832219362259,0.012147865258157253,0.003935360349714756,0.0751350000500679,0.05075959488749504,0.02028566412627697,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.9166666666666666,0.0,0.08333333333333333,0.0,0.0
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Always busy, but they are good at seating you promptly and have quick service.",explicit,True,True,True,Correct,16.0,1.0,4.0625,2.014595182660775,1.0,1.0,0.4375,0.125,0.125,0.1875,0.1875,0.0625,0.125,1.0,0.5,0.0625,5.884285714285717,0.0,0.0,0.37777777777777777,0.46666666666666673,0.016617026180028915,0.11820561438798904,0.003395083360373974,0.046074409037828445,0.0066528026945889,0.08138706535100937,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Amazing Spanish Mackeral special appetizer and perfect box sushi (that eel with avodcao -- um um um).,explicit,True,True,True,Correct,20.0,1.0,4.25,2.56661255354212,0.9,0.85,0.15,0.25,0.35,0.05,0.25,0.0,0.0,1.0,0.15,0.05,11.3,0.0,0.0,0.4892857142857143,0.6178571428571429,0.0030283236410468817,0.4099491238594055,0.0024060853756964207,0.004703282378613949,0.004136927425861359,0.17053140699863434,2.0,1.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,And the service was simply spendid - quite a delight.,explicit,True,True,True,Correct,11.0,1.0,4.0,2.3741027013091993,1.0,1.0,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.0,1.0,0.45454545454545453,0.09090909090909091,3.653333333333336,0.0,0.0,0.0,0.35714285714285715,0.0010194637579843402,0.9744802713394165,0.0003722313849721104,0.0026606759056448936,0.0016167698195204139,0.0057009062729775906,1.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,And the upstairs is a great place to hang out.,explicit,True,True,True,Correct,11.0,1.0,3.3636363636363638,1.966664332071267,1.0,1.0,0.5454545454545454,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0,0.0,1.0,0.5454545454545454,0.09090909090909091,1.2900000000000027,0.0,0.0,0.8,0.75,0.0019486482487991452,0.8742544651031494,0.0010919033084064722,0.005736303050071001,0.006444552447646856,0.011580133810639381,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,And they give good quantity for the price.,implicit,True,True,True,Correct,9.0,1.0,3.888888888888889,1.7916128329552332,1.0,1.0,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,1.0,0.5555555555555556,0.1111111111111111,2.280000000000001,0.0,0.0,0.7,0.6000000000000001,0.02734391763806343,0.2219160944223404,0.0010063617955893278,0.007298079319298267,0.04343312233686447,0.007996863685548306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,And they packaged everything nicely so it didn't spill.,implicit,True,True,True,Correct,11.0,1.0,4.2727272727272725,2.631657241114569,1.0,1.0,0.45454545454545453,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.0,0.18181818181818182,0.18181818181818182,1.0,0.6363636363636364,0.09090909090909091,6.2755555555555596,0.0,0.18181818181818182,0.6,1.0,0.009341494180262089,0.01001435611397028,0.0022255834192037582,0.005210353992879391,0.018381699919700623,0.006506238132715225,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Another plus is the open feel of the restaurant with glass walls on all sides.,explicit,True,True,True,Correct,16.0,1.0,4.0,2.1213203435596424,0.9375,0.875,0.4375,0.0625,0.3125,0.0625,0.0625,0.0,0.0,1.0,0.5,0.0625,5.993333333333336,0.0,0.0,0.0,0.5,0.006065825466066599,0.34347161650657654,0.00538714649155736,0.006586464121937752,0.07725314050912857,0.015546767972409725,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,As it turns out the owner was seated right next to us and when he came over to check on our problems was very dismissive and offered a token 20% discount on our bill.,explicit,True,True,True,Correct,36.0,1.0,3.6944444444444446,2.065852587572561,0.8611111111111112,0.7222222222222222,0.5277777777777778,0.05555555555555555,0.1388888888888889,0.19444444444444445,0.08333333333333333,0.08333333333333333,0.1388888888888889,1.0,0.5833333333333334,0.027777777777777776,13.634705882352943,0.0,0.1111111111111111,0.1619047619047619,0.2785714285714285,0.3191370666027069,0.003119182074442506,0.0030244579538702965,0.006707052234560251,0.5052610635757446,0.012287838384509087,0.0,1.0,0.0,1.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"As part of a small party of four, our food was dropped off without comment;",implicit,True,True,True,Correct,17.0,1.0,3.588235294117647,2.0017293561380654,0.9411764705882353,0.8823529411764706,0.4117647058823529,0.11764705882352941,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.0,0.058823529411764705,1.0,0.5882352941176471,0.0,5.206666666666667,0.0,0.0,-0.25,0.4,0.4383648633956909,0.001724730129353702,0.0061012315563857555,0.35985904932022095,0.13424338400363922,0.013924983330070972,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"As usual the omikase didn't disappoint in freshness, although it scored low on creativity and selection.",explicit,True,True,True,Correct,19.0,1.0,4.684210526315789,3.095882351547946,1.0,1.0,0.3684210526315789,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.05263157894736842,1.0,0.47368421052631576,0.05263157894736842,12.037500000000005,0.0,0.10526315789473684,-0.125,0.275,0.005355647299438715,0.042169250547885895,0.0025640458334237337,0.18199925124645233,0.014196745119988918,0.023361610248684883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"At best, the food was good and definately overpriced.",explicit,True,True,True,Correct,11.0,1.0,4.090909090909091,2.9681504940571832,1.0,1.0,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0,1.0,0.36363636363636365,0.09090909090909091,6.2755555555555596,0.0,0.0,0.85,0.45000000000000007,0.013274010270833969,0.224634051322937,0.0035332536790519953,0.01480427198112011,0.22618432343006134,0.005212628748267889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Atmosphere was nice.,explicit,True,True,True,Correct,4.0,1.0,4.5,3.3541019662496847,1.0,1.0,0.25,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.25,0.25,5.246666666666666,0.0,0.0,0.6,1.0,0.00375951174646616,0.7289033532142639,0.0034605504479259253,0.014121564105153084,0.043655045330524445,0.006246661767363548,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"BUt once done, it's not too much dough, not too much cheese, not too much sauce.",implicit,True,True,True,Correct,21.0,1.0,3.0952380952380953,1.3768411709334247,0.6190476190476191,0.42857142857142855,0.42857142857142855,0.23809523809523808,0.19047619047619047,0.09523809523809523,0.14285714285714285,0.3333333333333333,0.047619047619047616,1.0,0.6666666666666666,0.047619047619047616,2.4499999999999993,0.0,0.047619047619047616,0.20000000000000004,0.20000000000000004,0.004755265545099974,0.0030802153050899506,0.00157793122343719,0.010088945738971233,0.022509703412652016,0.012693431228399277,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
