dataset,subdataset,sentence,flag,Bert,BiGRU,BiLSTM,Distilbert,GRU,LSTM,RNN,Roberta,Smallbert,Status
SemEval_2016,FOOD#QUALITY_FOOD#QUALITY,My friend enjoyed the grilled Alaskan King Salmon with delectable creamed Washington russet potatoes and crisp green beans.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,FOOD#QUALITY_FOOD#QUALITY,"The 9 oz steak came next and it tasted great, at least initially.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,FOOD#QUALITY_FOOD#QUALITY,"The appetizer was interesting, but the Creme Brulee was very savory and delicious.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,FOOD#QUALITY_FOOD#QUALITY,"The food is fantastic, authentic, delicious and very, very affordable.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,FOOD#QUALITY_FOOD#QUALITY,"The food was very good, filet mignon was probably the best I've ever try.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,FOOD#QUALITY_FOOD#QUALITY,The pizza is delicious and the salads are fantastic.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,FOOD#QUALITY_FOOD#QUALITY,The sashimi was the freshest and most tender I have ever tasted.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,FOOD#QUALITY_FOOD#QUALITY,The scallops are apparently cooked in a black olive butter which really makes them unique (not to mention tasty).,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,FOOD#QUALITY_FOOD#QUALITY,The steak was done to my exact liking (medium rare) and was nice and juicy.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,FOOD#QUALITY_FOOD#QUALITY,Try the Chef's Choice for sushi as the smoked yellowtail was incredible and the rolls were also tasty.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,FOOD#QUALITY_FOOD#QUALITY,the brocollis were so fresh and tasty.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,FOOD#QUALITY_FOOD#QUALITY,"– Eggs, pancakes, potatoes, fresh fruit and yogurt -- everything they serve is delicious.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,AVOID THE PLACE,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Been there lots since and its always a good time.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,DONOT GO!,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"However, this place is a gem, and I won't stop going back.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I FOUND A NEW HOME ON SECOND AVENUE!!!!!!!!!!!!,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I am so happy to have a wonderful Italian restaurant in my neighborhood.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"I can't saybenough good things about this restaurant, and I can't wait for my next several visits.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I cannot wait to go back again this coming weekend!,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I don't know if I'll be back....,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I don't know why anyone would want to write a great review about this place.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I hope one day Scooner or Later returns to what it once was.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I liked it.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I love this restaurant,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I went here on a recommendation and will surely return time and time again.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I went there with a friend from out of town... and we were both very impressed!,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I went there with some friends one night to play bingo and watch the sox game and it was a blast!,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I will never return again.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I will not go back.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I'd go back there in a heartbeat.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"If you're going to see Danny Gans or just staying at the Mirage, don't miss this one.",implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,In Grammercy/Union Square/East Village this is my neighbors and my favorite spot.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"In fact, many want to return a second time during their visit.",implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,It is not worth going at all and spend your money there!!!,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,It was worth the wait.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Just go there and see for yourself.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Love it every time ,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Mama Mia – I live in the neighborhood and feel lucky to live by such a great pizza place.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Maybe I'll go back once more many years from now when I've forgotten I went there already.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,NOT THE PLACE IT ONCE WAS,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Not sure if I would go back.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,One of the best Sushi place in town.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Overall, I would go back and eat at the restaurant again.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Still I would recommend this place.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The waiters are very experienced and helpful with pairing your drink choice to your food tastes or vice versa.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,To the owners of Open Sesame...Bravo...I can't wait to come back to dine at your restaurant!,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,We're going back. :D,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Well worth it ,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Will definitely be back.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,great lunch spot,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,i love this place!,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,we are for sure coming back to this restaurant.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,– After 12 years in Seattle Ray's rates as the place we always go back to.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,– By far the best bar in the east village...,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,– Great financial district mexican spot.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,– I highly recommend Mioposto.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,– My first time to dine at this restaurant was with my son and it was absolutely horrible!,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,– My husband and I love eating at Mioposto Café.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,– Save yourself the waste of time & DO NOT visit.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"– This is my ""must bring out of town guests to"" restaurant and they always enjoy and rave about it.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,– This was  great dining experience.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,A cozy spot for 2,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,A perfect place to take out of town guests any time of the year.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,AMAZING.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,AVOID THE PLACE,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Absolutely delicious.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"After one member of our party had been bumped repeatedly by a waitress, a polite request that he not be bumped sent the waitress into an abusive rant.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"All considered, I have to say that Ray's Boathouse is deserving of its title as a Seattle institution.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Also have great margaritas!,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Also love their caeser salad.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Also, there was only one bathroom stall- probably need more for such big crowds.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Also, they serve THE best hummus in America, with a drizzle of fragrant olive oil (which, I believe is the traditional way)!",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Although the service could be improved considering the money you put in.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Always busy, but they are good at seating you promptly and have quick service.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Always good.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Amazing Spanish Mackeral special appetizer and perfect box sushi (that eel with avodcao -- um um um).,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,And the service was simply spendid - quite a delight.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,And the upstairs is a great place to hang out.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Another plus is the open feel of the restaurant with glass walls on all sides.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,As it turns out the owner was seated right next to us and when he came over to check on our problems was very dismissive and offered a token 20% discount on our bill.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"At best, the food was good and definately overpriced.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Atmosphere was nice.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"BUt once done, it's not too much dough, not too much cheese, not too much sauce.",implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Be sure to try the oyster roll.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Best Crab Cakes in Town,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Best Indian food in L.A.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Best Neighborhood Standby.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Best Sushi in town.,explicit,True,True,True,True,True,True,True,True,True,Correct
