dataset,subdataset,sentence,flag,Bert,Distilbert,Roberta,Status
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I should have just asked for the check when I saw that; but their menu was so unique that I continued.,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I should have thought to bring it up but never expected the food to be that mild.,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I swore never to return for a warm beer and mediocre meal.,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I think I have probably tried each item on their menu at least once it is all excellent.,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I waited for 10-15 minutes for service ordered a beer & was never served again.,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"I was frankly shocked when I read the bad reviews - this place is fantastic; it has not let us down in any way, and we've eaten here more than 10 times.",explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I went here on a recommendation and will surely return time and time again.,implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I went there with a friend from out of town... and we were both very impressed!,implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I went there with some friends one night to play bingo and watch the sox game and it was a blast!,implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I will never return again.,implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I will not go back.,implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I'd go back there in a heartbeat.,implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,I've been to this restaurant over a dozen times with no complaints to date.,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"I've had the Jellyfish, Horse Mackerel, Blue Fin Tuna and the Sake Ikura roll among others, and they were all good.",explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,If I needed to name some they would include the location to the beach or Golden Gate park.,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"If I want to stand in line on Sunday for an hour to get average brunch food, then I would put Murphy's at the top of the list.",explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"If it's nice outside, request for a table in the balcony.",explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"If you're going to see Danny Gans or just staying at the Mirage, don't miss this one.",implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"If you're interested in good tasting (without the fish taste or smell), large portions and creative sushi dishes this is your place...",implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,In Grammercy/Union Square/East Village this is my neighbors and my favorite spot.,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"In fact, many want to return a second time during their visit.",implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"In other words, if they aren't making $$ off of you then you don't rate high on their 'service scale'.",explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"In short, Schooner or Later couldn't have cared less about our being at their establishment.",implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"In the end our check came to $27 for 4 small pancakes, a breakfast burrito, an orange juice and an iced tea (I had water).",explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Indoor ambience was modern.,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Insultingly Overpriced,implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,It has great sushi and even better service.,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,It is not worth going at all and spend your money there!!!,implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,It was decent but nothing exceptional.,implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"It was romantic - and even nice even with my sister, reminded me of Italy, and had artwork and music that kept up the feeling of being in a Mediterrean villa.",implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"It was so much though that I could barely finish but I did, since it was delicious.",implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,It was worth the wait.,implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"It wasn't the freshest seafood ever, but the taste and presentation was OK.",explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"It's *very* reasonably priced, esp for the quality of the food.",explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"It's fresh, welcoming, delicious, and relaxing.",implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,It's just the right size for the menu.,implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,It's the perfect spot for a romantic date for 2 or a secret rendezvous!,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,It's unpretentious and underground.,implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"It?s served with either a peppercorn sauce or red wine reduction, though both were indistinguishable in taste.",explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Its great if you spent the day there and didn't want to drive to eat.,implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Just go there and see for yourself.,implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Just remember to dress a little urban-chic so you don?t look too far out of place.,implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Late night dinning with exeptional food.,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Leave room for dessert.,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Lebanese Food!Yum!,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Love it every time ,implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Love the enchiladas and chicken soup - and be sure to check out their specials.,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Mama Mia – I live in the neighborhood and feel lucky to live by such a great pizza place.,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Management should really take notice and train their waitstaff and teach them some proper manners.,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Many people talk about the great pizza and poor service, so it can't just be the rantings of a few dissatisfied customers.",explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Maybe I'll go back once more many years from now when I've forgotten I went there already.,implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Maybe it is good for that one night once in a blue moon when the chefs decide to use fish that's half-way decent.,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Mediocre food,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Melt in your mouth nigiri and sashmi, and very tasty rolls too.",explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Most importantly, we were so excited about the food after seeing the very creative menu.",explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,My best friend had the chicken shawarma and she STILL raves about it being the best anywhere!,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,My favortie pizza joint in Seattle,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,My friend enjoyed the grilled Alaskan King Salmon with delectable creamed Washington russet potatoes and crisp green beans.,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,My g/f and I both agreed the food was very mediocre especially considering the price.,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,My mouth felt very dry afterwards and I had that signature ?MSG? taste lingering in my throat after I left the restaurant.,implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,My only negative comment is that I wish the pieces were a little bigger.,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"My party of two was feeling particularly ambitious, and we splurged on the Shilshole Sampler...a beautiful assortment of enormous white gulf prawns, smoked albacore tuna, Ray's fantastic manila clams seasoned with dill, scallops in a tasty soy dressing, and a tiny pile of Dungeness crab atop a sublime butter sauce.",explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"My wife also ordered a teapot of hot water (she had a sore throat) and I guess that since it was only water, it wasn't a priority for them to actually bring it.",implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,NOT THE PLACE IT ONCE WAS,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Never had one single problem there.,implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Never too crowded and always great service.,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Nice food but no spice!,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Normally, places ask how hot you want it, but they didn't.",implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Not only can the selection be innovative, but there's a nice balance of traditional sushi as well.",explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Not sure if I would go back.,implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Not the biggest portions but adequate.,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Nothing on the menu is less than amazing.,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Nothing really came across as outstanding.,implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Oh I forgot to mention that they don't have bread service.,implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Oh yeah...the view was good, too.",explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Oh, and the cheese fries are awesome!",explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"On a recent trip, our waiter was extremely dismissive, while no less than three staff members waited hand-and-foot on a pair of Japanese girls seated nearby.",explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"On my meal I had to send back my eggs for a simple request of breaking the yokes before cooking, and would have had to send them back again if I hadn't rejected the meal all together.",explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"On weekends, you might have to wait for couple hours.",implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Once seated it took about 30 minutes to finally get the meal.,implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,One of the best Sushi place in town.,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Our drinks kept coming but our server came by a couple times.,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Our server continued to be attentive throughout the night, but I did remain puzzled by one issue:  Who thinks that Ray's is an appropriate place to take young children for dinner?",explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Our server was very professional and friendly.,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Our waiter was non-existent and after our food finally arrived over an hour after we ordered, we were not given any water or utensils.",explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Overall, I would go back and eat at the restaurant again.",explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Overpriced,implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Parking is reasonably good, they have their own lot and you can park in the park nearby.",implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Perfect on a cold day.,implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Plan on waiting 30-70 minutes.,implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Poor customer service/poor pizza.,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Portions was just enough for me, but may not be for a big eater.",explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Prefer to order it and pick it up though because I don't like the servers, one young woman in particular.",explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Ray's is something of a Seattle institution, but given its gorgeous Sound views, I had suspected that the accolades were more due to the scenery than to the food and service.",explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Rice is too dry, tuna wasn't so fresh either.",explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Save room for  scrumptious desserts.,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Seabass on lobster risotto was the best.,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Seafood Plus,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Seriously, you can't go wrong, if it is unpretentious local fun you seek.",implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Server made several sake suggestions which were very good.,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Serves really good sushi.,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Service was decent.,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Service was kind of slow, our waitress took forever to give us our check even though it wasn't that busy.",explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,She doesn't make you feel welcome and treats you like an annoyance.,implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"She promised to speak to the waitress who had flown off in a rage, but we could hardly take her promise seriously, seeing as she hadn't bothered to get the waitresses name.",implicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Space was limited, but the food made up for it.",explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Still I would recommend this place.,explicit,True,True,True,Correct
SemEval_2016,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Sunday afternoons there is a band playing and it is lots of fun.,explicit,True,True,True,Correct
